<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20260211,185000,1.18535,1.18569,1.18529,1.18538,10684
20260211,185500,1.18538,1.18647,1.18508,1.1864,12745
20260211,190000,1.1864,1.1867,1.18582,1.18591,11560
20260211,190500,1.18591,1.18595,1.1853,1.18547,12037
20260211,191000,1.18547,1.18572,1.18527,1.18535,10334
20260211,191500,1.18535,1.18593,1.18532,1.18586,9431
20260211,192000,1.18586,1.18612,1.18557,1.1861,9095
20260211,192500,1.18609,1.18656,1.18588,1.18652,7703
20260211,193000,1.18652,1.18701,1.18646,1.187,9072
20260211,193500,1.187,1.18737,1.18693,1.18724,10532
20260211,194000,1.18724,1.18784,1.18722,1.18771,8357
20260211,194500,1.18771,1.18797,1.18748,1.18771,7819
20260211,195000,1.18771,1.1878,1.18753,1.1877,7040
20260211,195500,1.18771,1.18802,1.18756,1.18801,7476
20260211,200000,1.18802,1.18833,1.18785,1.1883,7916
20260211,200500,1.18829,1.18853,1.1877,1.18831,9678
20260211,201000,1.18831,1.18859,1.18816,1.18851,7334
20260211,201500,1.18851,1.18894,1.18835,1.18888,6965
20260211,202000,1.18889,1.18912,1.18863,1.18889,7780
20260211,202500,1.18889,1.18905,1.18844,1.18891,7084
20260211,203000,1.18894,1.18914,1.18862,1.18912,6449
20260211,203500,1.18912,1.18936,1.18897,1.18901,7469
20260211,204000,1.189,1.18922,1.18892,1.18898,5617
20260211,204500,1.18898,1.18927,1.18871,1.18876,6214
20260211,205000,1.18875,1.18894,1.18843,1.18848,6873
20260211,205500,1.18848,1.18881,1.18839,1.18866,5335
20260211,210000,1.18863,1.18874,1.18842,1.18856,5212
20260211,210500,1.18856,1.1891,1.18833,1.18892,7499
20260211,211000,1.18892,1.18893,1.1882,1.18829,6326
20260211,211500,1.18827,1.18843,1.18784,1.18801,6569
20260211,212000,1.18798,1.18855,1.18793,1.18836,6213
20260211,212500,1.18836,1.18847,1.18816,1.1882,4231
20260211,213000,1.1882,1.18839,1.18812,1.18814,4313
20260211,213500,1.18815,1.18865,1.18812,1.18847,4574
20260211,214000,1.18848,1.18862,1.18841,1.18851,4344
20260211,214500,1.18851,1.18853,1.1882,1.18849,5049
20260211,215000,1.18849,1.18875,1.1803,1.18868,4435
20260211,215500,1.18868,1.18873,1.18841,1.18854,5164
20260211,220000,1.18854,1.18865,1.18812,1.18819,4439
20260211,220500,1.18819,1.1883,1.18788,1.18804,6849
20260211,221000,1.18804,1.18805,1.18774,1.1879,4645
20260211,221500,1.18789,1.1882,1.18782,1.18812,4676
20260211,222000,1.18812,1.1883,1.18807,1.18816,3844
20260211,222500,1.18816,1.18844,1.18815,1.18841,3560
20260211,223000,1.18841,1.18846,1.18815,1.18824,3350
20260211,223500,1.18824,1.18833,1.18795,1.18815,4770
20260211,224000,1.18814,1.18827,1.18798,1.18811,4041
20260211,224500,1.18811,1.18816,1.18796,1.18811,3749
20260211,225000,1.18808,1.1882,1.18784,1.18815,4834
20260211,225500,1.18815,1.1882,1.18795,1.18797,3259
20260211,230000,1.18797,1.18811,1.18786,1.18795,4379
20260211,230500,1.18798,1.18811,1.1877,1.18772,4705
20260211,231000,1.1877,1.18775,1.1874,1.18761,4890
20260211,231500,1.18761,1.18774,1.18746,1.18768,3534
20260211,232000,1.18768,1.1878,1.18763,1.18765,3389
20260211,232500,1.18768,1.1877,1.18754,1.18759,2740
20260211,233000,1.18759,1.18768,1.18748,1.18765,2628
20260211,233500,1.18765,1.18775,1.18732,1.18734,3087
20260211,234000,1.18734,1.1875,1.18729,1.18736,2927
20260211,234500,1.18735,1.1874,1.18715,1.18723,2835
20260211,235000,1.18723,1.18747,1.18718,1.18741,3513
20260211,235500,1.18741,1.1876,1.18732,1.18738,4206
20260212,000000,1.18741,1.1875,1.18692,1.18705,5839
20260212,000500,1.18705,1.18722,1.18694,1.18717,3199
20260212,001000,1.18718,1.18742,1.18705,1.18708,1957
20260212,001500,1.18708,1.18713,1.18695,1.18702,1242
20260212,002000,1.18703,1.1871,1.18693,1.18703,1185
20260212,002500,1.18704,1.1872,1.18702,1.18709,1459
20260212,003000,1.18709,1.18714,1.18695,1.18705,1945
20260212,003500,1.18705,1.18715,1.18696,1.18708,1161
20260212,004000,1.18705,1.18716,1.18699,1.187,1070
20260212,004500,1.187,1.18703,1.18683,1.18692,943
20260212,005000,1.18691,1.18717,1.18689,1.18704,1995
20260212,005500,1.18706,1.18716,1.18693,1.18702,1617
20260212,010000,1.18704,1.1872,1.18697,1.18715,1405
20260212,010500,1.18715,1.18723,1.18668,1.18699,24
20260212,011000,1.18714,1.18714,1.18677,1.18698,70
20260212,011500,1.1871,1.18715,1.18697,1.18699,63
20260212,012000,1.18707,1.18728,1.18697,1.18714,335
20260212,012500,1.1872,1.1872,1.1868,1.18704,372
20260212,013000,1.18711,1.18728,1.18701,1.18724,406
20260212,013500,1.18724,1.1873,1.18702,1.18724,558
20260212,014000,1.18725,1.18731,1.18702,1.18726,224
20260212,014500,1.18728,1.18733,1.18702,1.18729,277
20260212,015000,1.18729,1.18743,1.18708,1.18727,324
20260212,015500,1.18741,1.18746,1.18712,1.18735,500
20260212,020000,1.18735,1.18745,1.18687,1.18723,1461
20260212,020500,1.18746,1.1875,1.18692,1.18726,1532
20260212,021000,1.18725,1.18732,1.18696,1.18702,1149
20260212,021500,1.18702,1.18721,1.18694,1.18711,1233
20260212,022000,1.18712,1.18742,1.18709,1.1873,1458
20260212,022500,1.18731,1.18747,1.18729,1.18742,934
20260212,023000,1.18739,1.1876,1.18734,1.18751,1103
20260212,023500,1.18748,1.18752,1.18726,1.18742,1388
20260212,024000,1.18742,1.18762,1.18734,1.18756,930
20260212,024500,1.18756,1.18762,1.18724,1.1873,1357
20260212,025000,1.1873,1.18744,1.18715,1.18741,2046
20260212,025500,1.18741,1.18757,1.18736,1.18747,1508
20260212,030000,1.18747,1.18761,1.1874,1.18743,1590
20260212,030500,1.18745,1.18762,1.18697,1.18703,3612
20260212,031000,1.18703,1.18706,1.18667,1.18673,2948
20260212,031500,1.1867,1.18693,1.18666,1.18684,2697
20260212,032000,1.18684,1.18735,1.18679,1.18718,3514
20260212,032500,1.18718,1.18765,1.18706,1.18756,3590
20260212,033000,1.18758,1.18775,1.18749,1.18763,2233
20260212,033500,1.18761,1.18776,1.18747,1.18749,2515
20260212,034000,1.1875,1.18752,1.18728,1.18737,3049
20260212,034500,1.18735,1.18753,1.1872,1.18749,2607
20260212,035000,1.18749,1.18762,1.18746,1.18759,2434
20260212,035500,1.18759,1.1878,1.1875,1.18763,4500
20260212,040000,1.18764,1.1877,1.18724,1.18767,4541
20260212,040500,1.18765,1.18778,1.18742,1.18761,6016
20260212,041000,1.18761,1.18789,1.18746,1.18785,4315
20260212,041500,1.18787,1.18806,1.18778,1.18802,3542
20260212,042000,1.18802,1.18805,1.18765,1.18798,4364
20260212,042500,1.18798,1.188,1.18746,1.18758,4301
20260212,043000,1.18758,1.18761,1.18736,1.1875,4463
20260212,043500,1.1875,1.18759,1.18732,1.18747,4665
20260212,044000,1.18746,1.18787,1.18743,1.18779,5004
20260212,044500,1.18779,1.18825,1.18778,1.188,4879
20260212,045000,1.188,1.18805,1.18768,1.1878,4007
20260212,045500,1.1878,1.1879,1.1876,1.18784,3736
20260212,050000,1.18784,1.18809,1.18767,1.18807,4353
20260212,050500,1.18806,1.1884,1.18799,1.1883,5076
20260212,051000,1.1883,1.18846,1.18802,1.18811,5012
20260212,051500,1.18811,1.18826,1.18801,1.18824,4049
20260212,052000,1.18821,1.1883,1.188,1.18804,3521
20260212,052500,1.18804,1.18817,1.18765,1.1877,3508
20260212,053000,1.1877,1.18774,1.18748,1.18752,2485
20260212,053500,1.18752,1.18782,1.18746,1.18774,3603
20260212,054000,1.18774,1.18789,1.18756,1.18786,2749
20260212,054500,1.18782,1.1879,1.1876,1.18775,2353
20260212,055000,1.18775,1.1878,1.1876,1.1877,2572
20260212,055500,1.18768,1.18771,1.18746,1.18766,3240
20260212,060000,1.18766,1.18791,1.18747,1.18787,4048
20260212,060500,1.18787,1.18811,1.18771,1.18801,4761
20260212,061000,1.188,1.1881,1.18777,1.18788,3408
20260212,061500,1.18786,1.18797,1.18765,1.18773,3289
20260212,062000,1.18773,1.18794,1.18763,1.1879,3234
20260212,062500,1.18792,1.188,1.18772,1.18778,3571
20260212,063000,1.1878,1.1878,1.1875,1.18762,3183
20260212,063500,1.18762,1.18786,1.18752,1.18786,3474
20260212,064000,1.18782,1.1879,1.18747,1.18748,3169
20260212,064500,1.18749,1.18751,1.18717,1.1873,3132
20260212,065000,1.1873,1.18733,1.18696,1.18698,2389
20260212,065500,1.18698,1.18704,1.18649,1.18657,3753
20260212,070000,1.18657,1.18699,1.18654,1.18694,4117
20260212,070500,1.18695,1.1873,1.1869,1.18713,3373
20260212,071000,1.18713,1.18716,1.1869,1.18707,2598
20260212,071500,1.18708,1.18708,1.18676,1.18679,2633
20260212,072000,1.18679,1.18694,1.1866,1.18691,3030
20260212,072500,1.18691,1.18694,1.18666,1.18667,1821
20260212,073000,1.18667,1.18676,1.1864,1.18665,2888
20260212,073500,1.18665,1.18684,1.18657,1.18673,2442
20260212,074000,1.18676,1.18681,1.18663,1.18668,2067
20260212,074500,1.18668,1.18673,1.18619,1.18628,3321
20260212,075000,1.18628,1.1863,1.18604,1.18608,3228
20260212,075500,1.18608,1.1863,1.18601,1.1862,3006
20260212,080000,1.1862,1.18623,1.18598,1.18617,2764
20260212,080500,1.18617,1.18632,1.18596,1.18624,3764
20260212,081000,1.18624,1.18631,1.1861,1.18622,2813
20260212,081500,1.18622,1.18637,1.18596,1.18629,2761
20260212,082000,1.18629,1.18636,1.1862,1.18633,2258
20260212,082500,1.18633,1.18638,1.18586,1.18589,2491
20260212,083000,1.18589,1.18601,1.18578,1.18583,2384
20260212,083500,1.18584,1.18622,1.18583,1.1862,2875
20260212,084000,1.18619,1.18624,1.18588,1.18597,3445
20260212,084500,1.18597,1.18625,1.1859,1.18617,2405
20260212,085000,1.18619,1.18626,1.186,1.18613,2479
20260212,085500,1.18613,1.18647,1.18604,1.18644,3160
20260212,090000,1.18644,1.1866,1.18632,1.18646,3129
20260212,090500,1.18644,1.18654,1.18629,1.1864,3357
20260212,091000,1.1864,1.18652,1.18624,1.18645,2673
20260212,091500,1.18648,1.18675,1.18635,1.18656,3335
20260212,092000,1.18656,1.18663,1.18563,1.18581,9471
20260212,092500,1.18581,1.18614,1.18554,1.18601,6402
20260212,093000,1.18603,1.18624,1.18562,1.18568,5510
20260212,093500,1.18568,1.18576,1.18519,1.18529,7208
20260212,094000,1.18527,1.18599,1.1852,1.18585,7834
20260212,094500,1.18583,1.18642,1.18582,1.18627,7461
20260212,095000,1.18627,1.18631,1.18595,1.18608,6773
20260212,095500,1.18609,1.18647,1.18604,1.18622,4557
20260212,100000,1.18623,1.1864,1.186,1.18602,4102
20260212,100500,1.18604,1.18663,1.18591,1.18624,6038
20260212,101000,1.18623,1.18666,1.18616,1.18659,5748
20260212,101500,1.18659,1.18673,1.18628,1.18631,4864
20260212,102000,1.18631,1.18686,1.18628,1.18685,4366
20260212,102500,1.18683,1.18711,1.18665,1.18708,4060
20260212,103000,1.18707,1.18734,1.18703,1.18731,5686
20260212,103500,1.18731,1.18741,1.18706,1.18713,4873
20260212,104000,1.18713,1.18731,1.18702,1.18719,3514
20260212,104500,1.18719,1.18722,1.187,1.18715,2910
20260212,105000,1.18715,1.18751,1.18697,1.18748,3927
20260212,105500,1.18748,1.18751,1.18706,1.18709,3717
20260212,110000,1.18709,1.18739,1.18685,1.18728,5232
20260212,110500,1.18728,1.1877,1.18727,1.18753,6922
20260212,111000,1.18753,1.18784,1.18747,1.18772,5702
20260212,111500,1.18773,1.18792,1.18757,1.18781,5299
20260212,112000,1.18781,1.18809,1.1874,1.18756,5442
20260212,112500,1.18757,1.1878,1.18754,1.18769,4232
20260212,113000,1.18772,1.18786,1.1876,1.18778,4811
20260212,113500,1.18777,1.18803,1.18768,1.18775,5469
20260212,114000,1.18776,1.18786,1.18729,1.18733,4998
20260212,114500,1.18733,1.18762,1.18711,1.18716,4682
20260212,115000,1.18719,1.18778,1.18709,1.18765,5229
20260212,115500,1.18767,1.18801,1.18762,1.18783,5704
20260212,120000,1.18785,1.18807,1.18757,1.18797,6357
20260212,120500,1.18797,1.18857,1.18793,1.18848,6920
20260212,121000,1.18845,1.1885,1.18822,1.1883,5229
20260212,121500,1.18828,1.1887,1.18826,1.1887,5462
20260212,122000,1.1887,1.18875,1.18838,1.18842,5056
20260212,122500,1.18842,1.18871,1.1882,1.18865,3896
20260212,123000,1.18865,1.18879,1.18847,1.18852,4961
20260212,123500,1.18852,1.18861,1.18832,1.1884,5132
20260212,124000,1.18837,1.18865,1.18822,1.18852,4678
20260212,124500,1.18852,1.18855,1.18835,1.18846,4280
20260212,125000,1.18848,1.1888,1.18845,1.18862,5001
20260212,125500,1.18862,1.18874,1.1884,1.18865,3994
20260212,130000,1.18865,1.18875,1.1885,1.18869,4067
20260212,130500,1.18869,1.18874,1.18813,1.18815,6328
20260212,131000,1.18815,1.1884,1.18812,1.18817,4701
20260212,131500,1.18817,1.1882,1.18773,1.18783,4614
20260212,132000,1.18783,1.18802,1.18767,1.188,3937
20260212,132500,1.18798,1.18826,1.1878,1.18819,4260
20260212,133000,1.18819,1.18822,1.18793,1.188,3641
20260212,133500,1.18801,1.1882,1.18798,1.18816,3800
20260212,134000,1.18816,1.18826,1.18796,1.18805,3430
20260212,134500,1.18805,1.1881,1.18781,1.18788,2956
20260212,135000,1.18788,1.1879,1.18743,1.18759,4138
20260212,135500,1.18757,1.18785,1.18746,1.18754,3853
20260212,140000,1.1875,1.18775,1.18748,1.18768,3693
20260212,140500,1.1877,1.1878,1.18747,1.18767,3403
20260212,141000,1.18768,1.18796,1.1876,1.18794,3366
20260212,141500,1.18792,1.18814,1.18787,1.18802,2958
20260212,142000,1.18803,1.18829,1.188,1.18824,3732
20260212,142500,1.18823,1.18843,1.18814,1.1883,3780
20260212,143000,1.1883,1.18844,1.18792,1.18793,3833
20260212,143500,1.18793,1.1881,1.1878,1.18797,3440
20260212,144000,1.18796,1.18803,1.18785,1.18796,2791
20260212,144500,1.18797,1.18801,1.18763,1.18773,3650
20260212,145000,1.18773,1.18792,1.1877,1.18781,3006
20260212,145500,1.18785,1.18835,1.18782,1.18825,3505
20260212,150000,1.18825,1.18847,1.18813,1.18843,5615
20260212,150500,1.18843,1.18863,1.1884,1.18853,5268
20260212,151000,1.18853,1.18862,1.18838,1.18852,3943
20260212,151500,1.18852,1.18852,1.18826,1.18837,3787
20260212,152000,1.18837,1.18841,1.18803,1.18811,3697
20260212,152500,1.18811,1.18831,1.1879,1.18817,4818
20260212,153000,1.18818,1.1883,1.188,1.18807,3973
20260212,153500,1.18807,1.18822,1.18804,1.18807,4941
20260212,154000,1.18808,1.18812,1.18766,1.18778,5082
20260212,154500,1.18777,1.18783,1.1872,1.18722,5907
20260212,155000,1.18723,1.18749,1.1871,1.18723,6184
20260212,155500,1.18723,1.18725,1.18674,1.18678,5703
20260212,160000,1.18677,1.18731,1.18666,1.18728,7487
20260212,160500,1.18728,1.18764,1.18715,1.18735,6641
20260212,161000,1.18737,1.18746,1.1872,1.18733,5594
20260212,161500,1.18733,1.18784,1.18732,1.18742,6084
20260212,162000,1.18742,1.18775,1.18727,1.18759,6629
20260212,162500,1.18759,1.18779,1.18749,1.18773,6949
20260212,163000,1.18772,1.18781,1.18751,1.18764,5545
20260212,163500,1.18764,1.18825,1.1871,1.18822,7149
20260212,164000,1.18822,1.18846,1.18796,1.18824,7755
20260212,164500,1.18826,1.18841,1.18788,1.18801,6435
20260212,165000,1.18802,1.18851,1.18783,1.18845,6734
20260212,165500,1.18844,1.18852,1.1881,1.1883,5994
20260212,170000,1.1883,1.18851,1.18819,1.1885,5436
20260212,170500,1.18848,1.18859,1.18815,1.18819,6314
20260212,171000,1.18819,1.18848,1.18781,1.18846,6806
20260212,171500,1.18848,1.18877,1.18743,1.18776,9968
20260212,172000,1.18776,1.18829,1.18775,1.18819,10166
20260212,172500,1.18819,1.18844,1.1879,1.18807,7498
20260212,173000,1.18807,1.18814,1.18781,1.1879,6751
20260212,173500,1.18788,1.18863,1.18785,1.18858,10921
20260212,174000,1.18857,1.18865,1.18814,1.18835,7229
20260212,174500,1.18856,1.18872,1.18814,1.18826,10258
20260212,175000,1.18826,1.1885,1.18821,1.18842,8999
20260212,175500,1.18842,1.18861,1.18803,1.18814,7563
20260212,180000,1.18808,1.18842,1.18792,1.1883,8429
20260212,180500,1.1883,1.18877,1.18807,1.18807,10163
20260212,181000,1.18807,1.18839,1.18798,1.1881,7272
20260212,181500,1.18818,1.18869,1.18815,1.18851,7981
20260212,182000,1.18852,1.1888,1.18835,1.1884,8626
20260212,182500,1.18838,1.18872,1.18822,1.18863,7385
20260212,183000,1.18861,1.18877,1.1884,1.18846,7056
20260212,183500,1.18846,1.18866,1.18804,1.18806,6515
20260212,184000,1.18786,1.18845,1.18784,1.18828,8903
20260212,184500,1.18828,1.18854,1.18813,1.18817,8720
20260212,185000,1.18817,1.1888,1.18808,1.18873,9679
20260212,185500,1.18872,1.18885,1.1883,1.18863,9997
20260212,190000,1.18863,1.18874,1.18833,1.18858,10103
20260212,190500,1.18856,1.18898,1.18824,1.18879,10471
20260212,191000,1.18877,1.18899,1.18869,1.18878,9303
20260212,191500,1.18878,1.18883,1.1868,1.18689,14784
20260212,192000,1.18691,1.18716,1.18651,1.18692,18848
20260212,192500,1.18692,1.18713,1.18654,1.18661,16178
20260212,193000,1.18662,1.18694,1.18616,1.18647,16859
20260212,193500,1.18647,1.18706,1.18634,1.18692,16753
20260212,194000,1.18693,1.18736,1.18657,1.18736,17263
20260212,194500,1.18732,1.18782,1.18704,1.18758,15297
20260212,195000,1.18757,1.18761,1.18661,1.18675,13865
20260212,195500,1.18675,1.18725,1.18655,1.18662,12278
20260212,200000,1.18662,1.18713,1.1864,1.18703,12889
20260212,200500,1.18705,1.18714,1.18649,1.18654,12672
20260212,201000,1.18651,1.18677,1.18597,1.18672,11632
20260212,201500,1.18672,1.18681,1.18631,1.18665,9951
20260212,202000,1.18659,1.18754,1.18658,1.18711,10187
20260212,202500,1.18711,1.1877,1.18695,1.18703,10792
20260212,203000,1.18706,1.18738,1.18678,1.18687,10235
20260212,203500,1.18687,1.18703,1.18648,1.18695,9911
20260212,204000,1.18696,1.18706,1.18643,1.18654,8036
20260212,204500,1.18654,1.18663,1.18626,1.18646,6676
20260212,205000,1.18646,1.18683,1.18626,1.18647,7670
20260212,205500,1.18645,1.18672,1.18631,1.18653,7554
20260212,210000,1.18654,1.18662,1.18618,1.18652,6208
20260212,210500,1.18652,1.18695,1.18649,1.18679,8107
20260212,211000,1.18681,1.18691,1.18642,1.18642,8393
20260212,211500,1.18642,1.18663,1.18606,1.1862,7272
20260212,212000,1.18617,1.1863,1.18588,1.18588,7558
20260212,212500,1.18589,1.18601,1.18559,1.18574,8124
20260212,213000,1.18574,1.18617,1.18572,1.18592,8415
20260212,213500,1.18592,1.18615,1.18582,1.18599,7200
20260212,214000,1.18599,1.18615,1.18588,1.18609,5896
20260212,214500,1.18609,1.18621,1.18603,1.18611,4656
20260212,215000,1.18612,1.18633,1.18599,1.18613,5400
20260212,215500,1.18613,1.1864,1.18603,1.18625,5434
20260212,220000,1.18624,1.18653,1.18624,1.18634,7113
20260212,220500,1.18633,1.18649,1.18606,1.18617,6691
20260212,221000,1.18617,1.18635,1.18613,1.18626,4578
20260212,221500,1.18626,1.1865,1.1862,1.18631,5082
20260212,222000,1.18632,1.18676,1.1863,1.18671,5160
20260212,222500,1.18673,1.18684,1.18652,1.18662,5377
20260212,223000,1.18662,1.18672,1.18647,1.18666,5756
20260212,223500,1.18666,1.18697,1.1866,1.1868,5585
20260212,224000,1.1868,1.18697,1.18658,1.18663,4900
20260212,224500,1.18663,1.18671,1.18648,1.18649,5129
20260212,225000,1.1865,1.18655,1.18638,1.18644,3626
20260212,225500,1.18644,1.18705,1.1802,1.18692,4898
20260212,230000,1.18693,1.18716,1.1869,1.18699,5548
20260212,230500,1.18699,1.18706,1.18677,1.18683,4507
20260212,231000,1.18684,1.187,1.1868,1.18692,3382
20260212,231500,1.18692,1.187,1.18661,1.18676,4214
20260212,232000,1.18676,1.1869,1.18671,1.18673,3307
20260212,232500,1.18673,1.18686,1.18664,1.18675,2853
20260212,233000,1.18675,1.18679,1.18654,1.18658,2917
20260212,233500,1.18658,1.18659,1.18633,1.18644,4186
20260212,234000,1.18644,1.18674,1.18644,1.1867,3086
20260212,234500,1.1867,1.18694,1.18666,1.18691,3326
20260212,235000,1.18688,1.18695,1.18676,1.18693,3530
20260212,235500,1.18693,1.18695,1.18675,1.1869,4547
20260213,000000,1.1869,1.187,1.18681,1.18695,4489
20260213,000500,1.18693,1.18711,1.18684,1.18704,3220
20260213,001000,1.18705,1.18715,1.18691,1.18709,1849
20260213,001500,1.18707,1.18717,1.18693,1.18704,1293
20260213,002000,1.18706,1.18721,1.18696,1.18719,1250
20260213,002500,1.18719,1.1873,1.18707,1.18712,860
20260213,003000,1.18712,1.18714,1.18697,1.18704,1322
20260213,003500,1.18704,1.18706,1.18688,1.18698,1330
20260213,004000,1.18698,1.18706,1.18684,1.18691,865
20260213,004500,1.18688,1.18691,1.1868,1.18686,665
20260213,005000,1.18687,1.18715,1.18685,1.18711,1274
20260213,005500,1.1871,1.1872,1.187,1.18705,1759
20260213,010000,1.18705,1.18721,1.18694,1.18704,3306
20260213,010500,1.18704,1.18704,1.1863,1.18675,29
20260213,011000,1.18658,1.18683,1.18627,1.18675,87
20260213,011500,1.18653,1.18676,1.18628,1.18668,147
20260213,012000,1.1865,1.18684,1.18647,1.18683,108
20260213,012500,1.18671,1.18687,1.18652,1.18684,78
20260213,013000,1.18667,1.18686,1.1862,1.18668,153
20260213,013500,1.18671,1.1869,1.18624,1.18688,421
20260213,014000,1.18683,1.18692,1.18661,1.18661,307
20260213,014500,1.18684,1.18692,1.1866,1.18663,308
20260213,015000,1.18683,1.18692,1.18662,1.1867,325
20260213,015500,1.18676,1.1869,1.18658,1.1868,283
20260213,020000,1.18672,1.18713,1.18654,1.18709,917
20260213,020500,1.18707,1.18721,1.18679,1.18687,1493
20260213,021000,1.18687,1.18709,1.18683,1.18699,836
20260213,021500,1.18699,1.1871,1.18689,1.18703,977
20260213,022000,1.18703,1.18717,1.18694,1.18702,1003
20260213,022500,1.18696,1.18705,1.18688,1.18689,882
20260213,023000,1.18692,1.18701,1.18677,1.18682,1117
20260213,023500,1.18682,1.1871,1.18672,1.18707,1627
20260213,024000,1.18707,1.1871,1.18685,1.18694,1064
20260213,024500,1.18697,1.18708,1.1869,1.18697,1309
20260213,025000,1.187,1.187,1.18675,1.1869,1528
20260213,025500,1.18685,1.18696,1.18666,1.18677,1219
20260213,030000,1.18677,1.18697,1.18666,1.18692,1711
20260213,030500,1.1869,1.18715,1.18668,1.18705,3775
20260213,031000,1.18703,1.18708,1.18677,1.187,2673
20260213,031500,1.18697,1.18708,1.1869,1.187,2925
20260213,032000,1.18698,1.18705,1.18678,1.18685,3000
20260213,032500,1.18684,1.18696,1.18675,1.18692,1848
20260213,033000,1.18693,1.18701,1.18675,1.18677,1988
20260213,033500,1.18677,1.18691,1.1867,1.18686,1997
20260213,034000,1.18687,1.18707,1.18674,1.18678,2157
20260213,034500,1.18678,1.18684,1.18668,1.18683,2222
20260213,035000,1.1868,1.18685,1.18668,1.18672,2576
20260213,035500,1.18672,1.18718,1.1866,1.18695,4623
20260213,040000,1.18692,1.18725,1.18682,1.18725,3983
20260213,040500,1.18722,1.18735,1.18684,1.18687,5966
20260213,041000,1.18689,1.18712,1.18671,1.18697,4737
20260213,041500,1.18695,1.187,1.1865,1.18671,3445
20260213,042000,1.18671,1.18686,1.18659,1.1867,3822
20260213,042500,1.18671,1.18694,1.18666,1.18673,3471
20260213,043000,1.18673,1.18678,1.18627,1.18652,2951
20260213,043500,1.18652,1.1867,1.18634,1.18664,3387
20260213,044000,1.18663,1.18669,1.18646,1.1866,2733
20260213,044500,1.1866,1.18666,1.18646,1.1865,2234
20260213,045000,1.1865,1.18676,1.1864,1.18669,2210
20260213,045500,1.18669,1.18701,1.18659,1.1866,2640
20260213,050000,1.1866,1.18672,1.18632,1.18667,3943
20260213,050500,1.18668,1.18676,1.1864,1.18647,3351
20260213,051000,1.18647,1.1865,1.18624,1.18638,2885
20260213,051500,1.1864,1.1866,1.18633,1.18647,1832
20260213,052000,1.18647,1.18677,1.18645,1.18663,2463
20260213,052500,1.18663,1.18703,1.1866,1.18699,2147
20260213,053000,1.18699,1.18702,1.18679,1.18698,2621
20260213,053500,1.18699,1.18711,1.18682,1.18687,2569
20260213,054000,1.18687,1.18694,1.18676,1.18682,1341
20260213,054500,1.18682,1.1869,1.1867,1.18688,1835
20260213,055000,1.18686,1.18705,1.18683,1.18691,1929
20260213,055500,1.18693,1.18712,1.18691,1.187,1637
20260213,060000,1.18701,1.18707,1.18686,1.18691,1832
20260213,060500,1.18691,1.18702,1.18684,1.18694,1802
20260213,061000,1.18691,1.18701,1.18678,1.18684,1423
20260213,061500,1.18681,1.18687,1.18655,1.18668,1592
20260213,062000,1.18667,1.18686,1.18666,1.18678,1340
20260213,062500,1.18678,1.18691,1.18662,1.18683,2700
20260213,063000,1.18679,1.1869,1.18672,1.18675,2216
20260213,063500,1.18676,1.187,1.18675,1.18692,3224
20260213,064000,1.18692,1.187,1.18686,1.18691,2112
20260213,064500,1.1869,1.18691,1.18675,1.18684,1948
20260213,065000,1.18686,1.1869,1.18676,1.18683,1641
20260213,065500,1.18682,1.18683,1.18654,1.18661,1733
20260213,070000,1.18663,1.18674,1.1866,1.18667,2128
20260213,070500,1.18667,1.18677,1.18658,1.18661,2379
20260213,071000,1.1866,1.18671,1.18656,1.18664,1700
20260213,071500,1.18665,1.18672,1.1865,1.18666,1395
20260213,072000,1.18664,1.18677,1.1865,1.18654,1821
20260213,072500,1.18654,1.18662,1.18646,1.18656,1495
20260213,073000,1.18656,1.18671,1.18652,1.18665,1170
20260213,073500,1.18665,1.1867,1.1864,1.18645,2009
20260213,074000,1.18645,1.18655,1.1864,1.18643,1955
20260213,074500,1.1864,1.18654,1.18629,1.18639,2544
20260213,075000,1.18639,1.18641,1.18616,1.1862,2149
20260213,075500,1.18617,1.18623,1.18596,1.18609,2220
20260213,080000,1.18607,1.18632,1.18607,1.18629,1908
20260213,080500,1.18628,1.18645,1.18613,1.18623,3610
20260213,081000,1.18621,1.18624,1.1858,1.18606,2797
20260213,081500,1.18607,1.18615,1.186,1.1861,1836
20260213,082000,1.18609,1.18616,1.18598,1.18606,1885
20260213,082500,1.18606,1.18638,1.18603,1.18623,2556
20260213,083000,1.18622,1.18642,1.18616,1.1862,3639
20260213,083500,1.18621,1.18644,1.18616,1.18619,3458
20260213,084000,1.18619,1.18648,1.18615,1.18648,2794
20260213,084500,1.18648,1.1865,1.18615,1.1862,2034
20260213,085000,1.18622,1.18626,1.18595,1.18598,2563
20260213,085500,1.18599,1.18604,1.18576,1.18595,3883
20260213,090000,1.18596,1.18602,1.18587,1.18595,3081
20260213,090500,1.18592,1.18616,1.18567,1.18569,3915
20260213,091000,1.18569,1.18616,1.18567,1.18613,4118
20260213,091500,1.18615,1.18616,1.1859,1.18597,3434
20260213,092000,1.18597,1.18599,1.18575,1.18593,3136
20260213,092500,1.18593,1.18617,1.18589,1.18613,3391
20260213,093000,1.18611,1.18615,1.18572,1.18577,3937
