<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20260128,070000,1.19972,1.2005,1.19948,1.19967,40452
20260128,080000,1.19967,1.2002,1.1991,1.2,33758
20260128,090000,1.2,1.20009,1.19745,1.19966,69158
20260128,100000,1.19967,1.20071,1.19898,1.19951,58741
20260128,110000,1.1995,1.20259,1.19838,1.19911,97596
20260128,120000,1.19916,1.20047,1.19702,1.19802,121318
20260128,130000,1.19802,1.1993,1.19748,1.19868,90314
20260128,140000,1.19868,1.1995,1.19723,1.19888,80281
20260128,150000,1.19889,1.19894,1.19616,1.19678,75325
20260128,160000,1.19678,1.19834,1.19659,1.19798,76618
20260128,170000,1.19797,1.19808,1.19515,1.19573,97869
20260128,180000,1.19573,1.19775,1.19521,1.19623,106614
20260128,190000,1.19621,1.19702,1.19225,1.19432,231685
20260128,200000,1.19432,1.19526,1.19184,1.19404,128294
20260128,210000,1.19404,1.19432,1.19278,1.19409,75845
20260128,220000,1.19409,1.19422,1.1705,1.19206,76195
20260128,230000,1.19206,1.19418,1.18953,1.19401,167990
20260129,000000,1.19401,1.19502,1.1929,1.19453,103551
20260129,010000,1.19452,1.19541,1.19413,1.19541,32591
20260129,020000,1.19534,1.19568,1.19508,1.19555,3970
20260129,030000,1.19557,1.19808,1.19517,1.19806,47807
20260129,040000,1.19806,1.19852,1.19686,1.19735,73043
20260129,050000,1.19735,1.19737,1.19564,1.1961,74528
20260129,060000,1.19612,1.19758,1.19528,1.19729,62957
20260129,070000,1.19729,1.19868,1.19701,1.19864,52404
20260129,080000,1.19863,1.19906,1.19749,1.199,51109
20260129,090000,1.199,1.19936,1.198,1.19809,46038
20260129,100000,1.1981,1.19891,1.1975,1.19843,57405
20260129,110000,1.19843,1.19965,1.19669,1.19739,82796
20260129,120000,1.19739,1.19858,1.19611,1.19682,108105
20260129,130000,1.19682,1.19741,1.19512,1.19555,87353
20260129,140000,1.19555,1.19578,1.19385,1.19421,83659
20260129,150000,1.19421,1.19531,1.19376,1.19469,73378
20260129,160000,1.19469,1.19623,1.19418,1.1961,71296
20260129,170000,1.1961,1.19709,1.19398,1.1956,115415
20260129,180000,1.1956,1.19714,1.19519,1.19702,142381
20260129,190000,1.19702,1.19725,1.19057,1.19293,240727
20260129,200000,1.19292,1.19529,1.1927,1.19425,165915
20260129,210000,1.19425,1.19615,1.19424,1.19557,130231
20260129,220000,1.19556,1.19649,1.1738,1.19577,100065
20260129,230000,1.19577,1.19605,1.19498,1.19511,73503
20260130,000000,1.19512,1.19682,1.19456,1.19647,56463
20260130,010000,1.19647,1.19714,1.19615,1.19696,31393
20260130,020000,1.197,1.197,1.19616,1.19679,3623
20260130,030000,1.19681,1.19745,1.19646,1.1967,23853
20260130,040000,1.19671,1.19731,1.19298,1.19318,91985
20260130,050000,1.19318,1.19397,1.19139,1.19168,121980
20260130,060000,1.19169,1.19264,1.18945,1.19182,154522
20260130,070000,1.19183,1.19232,1.19126,1.19198,74412
20260130,080000,1.19195,1.19345,1.19186,1.19244,53016
20260130,090000,1.19242,1.19351,1.1914,1.19244,61346
20260130,100000,1.19246,1.19332,1.19135,1.19187,97057
20260130,110000,1.19188,1.19426,1.19142,1.19375,123118
20260130,120000,1.19383,1.19431,1.1923,1.19323,107668
20260130,130000,1.19323,1.19379,1.1898,1.19079,128768
20260130,140000,1.19079,1.19252,1.19045,1.19209,96651
20260130,150000,1.19209,1.19505,1.19203,1.19489,92778
20260130,160000,1.1949,1.19547,1.19147,1.19191,99188
20260130,170000,1.19191,1.19246,1.19014,1.19124,143583
20260130,180000,1.19124,1.19211,1.19008,1.1906,150770
20260130,190000,1.1906,1.19067,1.18828,1.18952,194618
20260130,200000,1.18949,1.18976,1.18713,1.18858,148914
20260130,210000,1.18858,1.18876,1.1771,1.18722,126984
20260130,220000,1.18722,1.18842,1.18543,1.18781,156813
20260130,230000,1.18781,1.18849,1.18641,1.18694,109186
20260131,000000,1.18694,1.18695,1.18526,1.18529,89184
20260131,010000,1.18529,1.18564,1.18485,1.1849,40691
20260131,020000,1.1849,1.1849,1.1849,1.1849,0
20260201,220000,1.18546,1.18547,1.1848,1.1848,101
20260201,230000,1.18491,1.18509,1.1847,1.18502,150
20260202,000000,1.18502,1.18508,1.1847,1.18491,132
20260202,010000,1.1848,1.18523,1.1847,1.1849,170
20260202,020000,1.1849,1.1853,1.18448,1.18492,6944
20260202,030000,1.1849,1.1857,1.18394,1.18459,82129
20260202,040000,1.18459,1.18747,1.18458,1.18665,110458
20260202,050000,1.18665,1.18725,1.18524,1.18703,117906
20260202,060000,1.18703,1.1875,1.18626,1.1863,87187
20260202,070000,1.1863,1.18718,1.18626,1.18641,70525
20260202,080000,1.18639,1.18725,1.18576,1.18631,64605
20260202,090000,1.1863,1.18638,1.18406,1.18504,64329
20260202,100000,1.18502,1.18545,1.18428,1.18535,100844
20260202,110000,1.18535,1.18633,1.18514,1.18532,103296
20260202,120000,1.18534,1.18665,1.18431,1.18506,107200
20260202,130000,1.18505,1.18651,1.18444,1.1862,93096
20260202,140000,1.1862,1.18704,1.18583,1.18644,81978
20260202,150000,1.18644,1.18713,1.18602,1.18645,69792
20260202,160000,1.18645,1.18699,1.18427,1.18496,83391
20260202,170000,1.18496,1.18503,1.18177,1.18206,112982
20260202,180000,1.18206,1.183,1.1805,1.18199,122703
20260202,190000,1.1819,1.18214,1.179,1.17923,168708
20260202,200000,1.17923,1.18077,1.17901,1.18061,108846
20260202,210000,1.18061,1.18124,1.17947,1.17998,83853
20260202,220000,1.17997,1.1801,1.17773,1.17794,76125
20260202,230000,1.17794,1.17914,1.17756,1.17885,59874
20260203,000000,1.17885,1.17922,1.17799,1.17912,55102
20260203,010000,1.17912,1.1886,1.17879,1.17906,21776
20260203,020000,1.17904,1.17927,1.17851,1.1789,12515
20260203,030000,1.17882,1.1799,1.17863,1.17986,23220
20260203,040000,1.17986,1.18071,1.17977,1.1806,43249
20260203,050000,1.18062,1.1815,1.1801,1.18138,53655
20260203,060000,1.18138,1.18144,1.18003,1.18013,40018
20260203,070000,1.18013,1.18127,1.18005,1.18091,51061
20260203,080000,1.18091,1.18166,1.18083,1.1809,36245
20260203,090000,1.1809,1.18131,1.18046,1.18087,31477
20260203,100000,1.18086,1.18163,1.18074,1.18135,42823
20260203,110000,1.18135,1.18245,1.18095,1.18151,73984
20260203,120000,1.18151,1.18195,1.18034,1.18125,79534
20260203,130000,1.18127,1.18161,1.17917,1.1792,83714
20260203,140000,1.1792,1.18,1.17865,1.17869,61587
20260203,150000,1.17869,1.17949,1.17822,1.17873,60521
20260203,160000,1.17872,1.18001,1.17863,1.17965,61850
20260203,170000,1.17964,1.18067,1.17923,1.17958,86241
20260203,180000,1.1796,1.18012,1.17798,1.17908,114240
20260203,190000,1.17908,1.18136,1.17858,1.18128,129157
20260203,200000,1.18131,1.18213,1.18098,1.18178,101527
20260203,210000,1.18175,1.18291,1.18134,1.18159,90884
20260203,220000,1.1816,1.198,1.18087,1.18089,82913
20260203,230000,1.18089,1.18171,1.18054,1.18134,78010
20260204,000000,1.18134,1.18217,1.18091,1.18208,54933
20260204,010000,1.18211,1.18253,1.18159,1.18167,21836
20260204,020000,1.18162,1.18201,1.18115,1.18164,10638
20260204,030000,1.18163,1.18203,1.18117,1.18154,13889
20260204,040000,1.18154,1.18174,1.18083,1.1814,38658
20260204,050000,1.1814,1.1832,1.1812,1.18258,61830
20260204,060000,1.18256,1.18317,1.18184,1.18219,46025
20260204,070000,1.18219,1.18281,1.18204,1.18268,35964
20260204,080000,1.18269,1.18358,1.1825,1.18353,27812
20260204,090000,1.18353,1.18362,1.18303,1.18326,27879
20260204,100000,1.18326,1.18361,1.18285,1.18293,40855
20260204,110000,1.18295,1.18339,1.18237,1.18319,58573
20260204,120000,1.18319,1.18381,1.18234,1.18285,75671
20260204,130000,1.18285,1.18326,1.18107,1.18134,65836
20260204,140000,1.18134,1.18178,1.18043,1.18133,58148
20260204,150000,1.18133,1.18153,1.18054,1.18101,57160
20260204,160000,1.18101,1.1825,1.18093,1.18214,53451
20260204,170000,1.18216,1.18271,1.1811,1.18224,94667
20260204,180000,1.18224,1.18257,1.18022,1.18146,122718
20260204,190000,1.18148,1.18223,1.17929,1.17961,138453
20260204,200000,1.17961,1.18057,1.17903,1.18024,108877
20260204,210000,1.18024,1.18151,1.17939,1.17974,101946
20260204,220000,1.17974,1.1941,1.17946,1.18008,75261
20260204,230000,1.18008,1.18094,1.17941,1.18089,74236
20260205,000000,1.18089,1.198,1.18013,1.18034,43134
20260205,010000,1.18034,1.1941,1.18019,1.18064,24535
20260205,020000,1.18061,1.18074,1.18005,1.18033,3691
20260205,030000,1.18033,1.18076,1.17999,1.18012,16877
20260205,040000,1.18013,1.18047,1.17991,1.18043,30276
20260205,050000,1.18042,1.18082,1.18017,1.18036,44193
20260205,060000,1.18036,1.18053,1.17843,1.17854,72034
20260205,070000,1.17854,1.17909,1.17823,1.1789,57933
20260205,080000,1.17892,1.1791,1.17863,1.17874,28660
20260205,090000,1.17874,1.17902,1.17839,1.17898,30660
20260205,100000,1.17898,1.17917,1.17841,1.17904,44393
20260205,110000,1.17904,1.18035,1.179,1.17988,60768
20260205,120000,1.17986,1.18088,1.17952,1.18027,74059
20260205,130000,1.18027,1.18029,1.178,1.17806,70631
20260205,140000,1.17804,1.17919,1.178,1.17875,51382
20260205,150000,1.17875,1.17953,1.17857,1.17934,46200
20260205,160000,1.17935,1.18036,1.17851,1.17994,126030
20260205,170000,1.17996,1.18154,1.17906,1.18119,132669
20260205,180000,1.18116,1.18218,1.17951,1.17977,142126
20260205,190000,1.17975,1.18117,1.17816,1.17911,156239
20260205,200000,1.17911,1.18035,1.17848,1.18012,111558
20260205,210000,1.18012,1.18043,1.17957,1.18008,67719
20260205,220000,1.18008,1.1943,1.17916,1.17933,43927
20260205,230000,1.17933,1.17975,1.17922,1.17941,44540
20260206,000000,1.17941,1.17947,1.17794,1.17805,51081
20260206,010000,1.17805,1.17843,1.17746,1.17769,29506
20260206,020000,1.17768,1.17824,1.17755,1.17802,4592
20260206,030000,1.17802,1.17813,1.17746,1.17766,26876
20260206,040000,1.17763,1.17833,1.17653,1.17826,62090
20260206,050000,1.17829,1.17882,1.17782,1.1785,60834
20260206,060000,1.1785,1.17917,1.17844,1.17873,44020
20260206,070000,1.17874,1.17904,1.17853,1.17873,28629
20260206,080000,1.17873,1.17964,1.17868,1.1795,24495
20260206,090000,1.1795,1.18012,1.17944,1.17981,31336
20260206,100000,1.1798,1.18018,1.17941,1.17967,43203
20260206,110000,1.17968,1.17977,1.17882,1.17912,47388
20260206,120000,1.17912,1.17958,1.17854,1.17921,68898
20260206,130000,1.17921,1.17982,1.17898,1.1792,61168
20260206,140000,1.17918,1.18,1.17894,1.17919,45352
20260206,150000,1.17919,1.17932,1.17853,1.17899,49131
20260206,160000,1.17899,1.17932,1.17879,1.17925,46330
20260206,170000,1.17925,1.18111,1.1792,1.18102,63237
20260206,180000,1.18102,1.18262,1.18095,1.18207,89489
20260206,190000,1.18212,1.1824,1.1805,1.18191,94570
20260206,200000,1.18189,1.18218,1.18097,1.18123,76795
20260206,210000,1.18122,1.1885,1.18091,1.18179,48366
20260206,220000,1.18179,1.1823,1.18174,1.18188,34918
20260206,230000,1.18188,1.18212,1.18142,1.18188,32728
20260207,000000,1.18191,1.18227,1.1818,1.1822,28924
20260207,010000,1.1822,1.1824,1.18124,1.18133,17662
20260207,020000,1.18133,1.18133,1.18133,1.18133,0
20260208,210000,1.1805,1.1808,1.1805,1.1805,10
20260208,220000,1.1811,1.18301,1.1811,1.1821,114
20260208,230000,1.1821,1.1822,1.1811,1.18131,96
20260209,000000,1.181,1.1812,1.181,1.181,57
20260209,010000,1.1809,1.1812,1.1809,1.181,115
20260209,020000,1.1811,1.1815,1.18094,1.18126,4772
20260209,030000,1.18127,1.18278,1.18093,1.18267,41950
20260209,040000,1.18264,1.18336,1.18236,1.18306,61109
20260209,050000,1.18308,1.18336,1.18243,1.18253,56107
20260209,060000,1.18253,1.1826,1.18156,1.18192,38756
20260209,070000,1.18194,1.1825,1.18178,1.18186,27048
20260209,080000,1.18187,1.18268,1.18186,1.18261,19370
20260209,090000,1.18262,1.18362,1.18255,1.18331,22771
20260209,100000,1.18331,1.18577,1.18327,1.18518,70216
20260209,110000,1.18518,1.186,1.18466,1.18557,71150
20260209,120000,1.18557,1.18649,1.18514,1.1864,71221
20260209,130000,1.1864,1.187,1.18599,1.1862,58999
20260209,140000,1.1862,1.18696,1.18547,1.18598,67748
20260209,150000,1.18599,1.1872,1.18553,1.1869,68717
20260209,160000,1.18691,1.1883,1.18689,1.1881,65109
20260209,170000,1.18812,1.19056,1.1881,1.19036,107895
20260209,180000,1.19036,1.19185,1.19025,1.19182,125532
20260209,190000,1.19182,1.19266,1.19029,1.19118,106890
20260209,200000,1.1912,1.19176,1.18926,1.18971,75946
20260209,210000,1.18972,1.19109,1.1897,1.19084,49396
20260209,220000,1.19084,1.19172,1.19032,1.19157,52781
20260209,230000,1.19157,1.19222,1.1912,1.19199,43239
20260210,000000,1.192,1.19212,1.19137,1.19145,37301
20260210,010000,1.19146,1.1916,1.1807,1.19116,19545
20260210,020000,1.19133,1.19144,1.19079,1.19105,2486
20260210,030000,1.19105,1.19145,1.19012,1.19033,19955
20260210,040000,1.19034,1.19057,1.1898,1.19015,31527
20260210,050000,1.19015,1.19104,1.18962,1.19053,42740
20260210,060000,1.19054,1.19144,1.19053,1.19133,36420
20260210,070000,1.19133,1.1917,1.19096,1.19112,34277
20260210,080000,1.19112,1.1913,1.19054,1.19067,23062
20260210,090000,1.19067,1.19105,1.19033,1.19069,25211
20260210,100000,1.1907,1.19131,1.19007,1.19029,38014
20260210,110000,1.19029,1.19105,1.18991,1.19084,51673
20260210,120000,1.19085,1.19152,1.18995,1.19089,65162
20260210,130000,1.1909,1.192,1.19078,1.19142,52290
20260210,140000,1.19142,1.19175,1.19088,1.19099,45574
20260210,150000,1.19098,1.19107,1.19004,1.19037,37318
20260210,160000,1.19037,1.19086,1.18908,1.18928,65002
20260210,170000,1.18928,1.19134,1.1888,1.19054,93737
20260210,180000,1.19052,1.19286,1.19027,1.19146,115006
20260210,190000,1.19147,1.19193,1.18961,1.19138,119477
20260210,200000,1.19138,1.19149,1.18962,1.18975,91445
20260210,210000,1.18975,1.19053,1.18928,1.18955,55079
20260210,220000,1.18955,1.18982,1.189,1.18917,47216
20260210,230000,1.18919,1.19024,1.1819,1.19022,40026
20260211,000000,1.19023,1.19033,1.18941,1.1895,37397
20260211,010000,1.1895,1.18967,1.1892,1.18936,17537
20260211,020000,1.18939,1.18956,1.18874,1.18899,5555
20260211,030000,1.18901,1.18924,1.18863,1.18878,12561
20260211,040000,1.18876,1.19004,1.1886,1.18966,31877
20260211,050000,1.18967,1.19021,1.18935,1.18976,37337
20260211,060000,1.18976,1.19128,1.18972,1.19082,41463
20260211,070000,1.19082,1.19137,1.1903,1.19114,30210
20260211,080000,1.19114,1.1915,1.1907,1.19079,25041
20260211,090000,1.19079,1.19192,1.19064,1.19182,34556
20260211,100000,1.19182,1.19257,1.19121,1.19149,46400
20260211,110000,1.19151,1.19182,1.19099,1.19177,55189
20260211,120000,1.19177,1.19201,1.19127,1.19183,57944
20260211,130000,1.19183,1.19196,1.19098,1.19177,56234
20260211,140000,1.19177,1.19273,1.19158,1.19214,48370
20260211,150000,1.19215,1.19218,1.19047,1.19079,50850
20260211,160000,1.19079,1.19093,1.18982,1.19001,64452
20260211,170000,1.19001,1.19044,1.18326,1.18619,171730
20260211,180000,1.18618,1.18825,1.18523,1.18601,174369
20260211,190000,1.18601,1.18718,1.18508,1.18591,151537
20260211,200000,1.18591,1.18833,1.18527,1.1883,107162
20260211,210000,1.18829,1.18936,1.1877,1.18856,82010
20260211,220000,1.18856,1.1891,1.1803,1.18819,63430
20260211,230000,1.18819,1.18846,1.18774,1.18795,51956
20260212,000000,1.18798,1.18811,1.18692,1.18705,44293
20260212,010000,1.18705,1.18742,1.18683,1.18715,19178
20260212,020000,1.18715,1.18746,1.18668,1.18723,4614
20260212,030000,1.18746,1.18762,1.18692,1.18743,16228
20260212,040000,1.18745,1.1878,1.18666,1.18767,38240
20260212,050000,1.18765,1.18825,1.18732,1.18807,53645
20260212,060000,1.18806,1.18846,1.18746,1.18787,42216
20260212,070000,1.18787,1.18811,1.18649,1.18694,41480
20260212,080000,1.18695,1.1873,1.18598,1.18617,33171
20260212,090000,1.18617,1.1866,1.18578,1.18646,33964
20260212,100000,1.18644,1.18675,1.18519,1.18602,68683
20260212,110000,1.18604,1.18751,1.18591,1.18728,54935
20260212,120000,1.18728,1.18809,1.18709,1.18797,65048
20260212,130000,1.18797,1.1888,1.18793,1.18869,58676
20260212,140000,1.18869,1.18874,1.18743,1.18768,49351
20260212,150000,1.1877,1.18847,1.18747,1.18843,43079
20260212,160000,1.18843,1.18863,1.18666,1.18728,60790
20260212,170000,1.18728,1.18852,1.1871,1.1885,76945
20260212,180000,1.18848,1.18877,1.18743,1.1883,105516
20260212,190000,1.1883,1.18885,1.18779,1.18858,106038
20260212,200000,1.18856,1.18899,1.18616,1.18703,175935
20260212,210000,1.18705,1.1877,1.18597,1.18652,112042
20260212,220000,1.18652,1.18695,1.18559,1.18634,83568
20260212,230000,1.18633,1.18716,1.1802,1.18699,62330
20260213,000000,1.18699,1.18706,1.18633,1.18695,44344
20260213,010000,1.18693,1.1873,1.1868,1.18704,18993
20260213,020000,1.18704,1.18713,1.1862,1.18709,3163
20260213,030000,1.18707,1.18721,1.18666,1.18692,14766
20260213,040000,1.1869,1.18725,1.1866,1.18725,33767
20260213,050000,1.18722,1.18735,1.18627,1.18667,41539
20260213,060000,1.18668,1.18712,1.18624,1.18691,26442
20260213,070000,1.18691,1.18702,1.18654,1.18667,23859
20260213,080000,1.18667,1.18677,1.18596,1.18629,22745
20260213,090000,1.18628,1.1865,1.18576,1.18595,34452
20260213,100000,1.18592,1.18617,1.1853,1.18558,43449
20260213,110000,1.1856,1.186,1.18468,1.18583,56553
20260213,120000,1.18583,1.18628,1.18557,1.18623,58948
20260213,130000,1.18625,1.18666,1.18601,1.18603,44351
20260213,140000,1.18603,1.1861,1.18524,1.18572,41642
20260213,150000,1.18572,1.18612,1.18547,1.18584,48086
20260213,160000,1.18584,1.18638,1.1855,1.18617,51835
20260213,170000,1.18617,1.1885,1.18563,1.18741,124002
20260213,180000,1.18741,1.18748,1.18567,1.1859,131473
20260213,190000,1.1859,1.1871,1.18472,1.18481,110179
20260213,200000,1.18481,1.18746,1.1848,1.18685,88559
20260213,210000,1.18687,1.1883,1.1868,1.18745,61570
20260213,220000,1.18747,1.18807,1.1872,1.18734,47028
20260213,230000,1.18734,1.1875,1.1812,1.18663,40576
20260214,000000,1.18663,1.18747,1.1864,1.18742,40675
20260214,010000,1.18742,1.18764,1.18645,1.18655,18300
20260214,020000,1.18655,1.18655,1.18655,1.18655,0
20260216,010000,1.1875,1.1875,1.1875,1.1875,1
20260216,020000,1.18724,1.18755,1.18669,1.18696,1325
20260216,030000,1.18687,1.1872,1.18627,1.18666,18204
20260216,040000,1.18664,1.18672,1.18602,1.18612,29739
20260216,050000,1.18612,1.18663,1.18587,1.18651,34314
20260216,060000,1.18651,1.18671,1.18614,1.1865,31098
20260216,070000,1.18652,1.1869,1.18634,1.1867,20506
20260216,080000,1.18671,1.18681,1.18608,1.1862,19211
20260216,090000,1.1862,1.18665,1.18606,1.18645,15933
20260216,100000,1.18647,1.18702,1.18634,1.18659,21823
20260216,110000,1.18659,1.18663,1.18601,1.18625,34575
20260216,120000,1.18625,1.18704,1.18568,1.18648,59242
20260216,130000,1.18648,1.18694,1.18618,1.18642,45845
20260216,140000,1.18642,1.18677,1.18617,1.18668,37607
20260216,150000,1.18669,1.1867,1.18596,1.18611,30087
20260216,160000,1.18611,1.1863,1.18496,1.1853,32512
20260216,170000,1.1853,1.18576,1.18488,1.18545,35906
20260216,180000,1.18545,1.18636,1.18529,1.18561,40528
20260216,190000,1.18562,1.1857,1.18501,1.18539,38579
20260216,200000,1.18539,1.18567,1.1846,1.18517,30300
20260216,210000,1.18516,1.18536,1.1846,1.18482,14679
20260216,220000,1.18479,1.18511,1.18478,1.18491,7971
20260216,230000,1.18493,1.18541,1.18486,1.18539,6021
20260217,000000,1.18539,1.1855,1.18521,1.18532,5577
20260217,010000,1.18534,1.1854,1.18498,1.18503,6980
20260217,020000,1.18505,1.18516,1.1847,1.18491,2024
20260217,030000,1.185,1.18515,1.18461,1.18505,13607
20260217,040000,1.18502,1.1852,1.18416,1.18434,36971
20260217,050000,1.18433,1.1845,1.18404,1.18442,40648
20260217,060000,1.18442,1.18473,1.184,1.18419,29628
20260217,070000,1.18419,1.18423,1.18377,1.18414,29323
20260217,080000,1.18414,1.18425,1.18389,1.18406,23761
20260217,090000,1.18408,1.1842,1.18353,1.1841,34909
20260217,100000,1.18411,1.18457,1.18411,1.18433,30583
20260217,110000,1.18433,1.18446,1.18284,1.18325,56069
20260217,120000,1.18325,1.1844,1.18297,1.18406,61917
20260217,130000,1.18406,1.185,1.18395,1.18464,44024
20260217,140000,1.18464,1.18471,1.18408,1.18425,44815
20260217,150000,1.18425,1.18444,1.18239,1.18307,45336
20260217,160000,1.18307,1.1836,1.18266,1.18275,51051
20260217,170000,1.18275,1.18304,1.18156,1.18221,85552
20260217,180000,1.18221,1.18282,1.18158,1.18237,112882
20260217,190000,1.18237,1.1824,1.18047,1.18106,111523
20260217,200000,1.18105,1.18353,1.18102,1.18305,89402
20260217,210000,1.18305,1.18422,1.1829,1.18392,67591
20260217,220000,1.18392,1.18531,1.18383,1.1848,54693
20260217,230000,1.1848,1.18506,1.18429,1.18479,40224
20260218,000000,1.18479,1.18526,1.18467,1.18508,36819
20260218,010000,1.18508,1.1898,1.18495,1.18549,14471
20260218,020000,1.18548,1.18548,1.18483,1.18517,4339
20260218,030000,1.18516,1.18575,1.18495,1.18504,16468
20260218,040000,1.18504,1.18536,1.18466,1.18473,30648
20260218,050000,1.1847,1.18481,1.18422,1.18461,29159
20260218,060000,1.18461,1.18474,1.1841,1.18443,26791
20260218,070000,1.18443,1.18468,1.18406,1.18408,21333
20260218,080000,1.18409,1.1844,1.18389,1.18416,18721
20260218,090000,1.18417,1.1846,1.18413,1.18458,15968
20260218,100000,1.18456,1.18464,1.18399,1.18445,23548
20260218,110000,1.18445,1.18464,1.18326,1.18346,44758
20260218,120000,1.18346,1.18382,1.18282,1.18311,55922
20260218,130000,1.18311,1.18386,1.1828,1.18361,46807
20260218,140000,1.18359,1.1841,1.18304,1.18321,38691
20260218,150000,1.18321,1.1838,1.18302,1.18345,31231
20260218,160000,1.18345,1.18472,1.18332,1.18399,46794
20260218,170000,1.18397,1.18485,1.18232,1.18236,61409
20260218,180000,1.18236,1.18278,1.18117,1.18151,92678
20260218,190000,1.18152,1.18268,1.18131,1.18226,77548
20260218,200000,1.18226,1.18261,1.1809,1.18092,62515
20260218,210000,1.18093,1.1884,1.18018,1.18058,45991
20260218,220000,1.18059,1.18074,1.1787,1.17897,50870
20260218,230000,1.17901,1.17953,1.17834,1.17873,67767
20260219,000000,1.1787,1.17904,1.17817,1.17833,34746
20260219,010000,1.17834,1.17873,1.17816,1.17826,17895
20260219,020000,1.17826,1.17892,1.1781,1.17839,2630
20260219,030000,1.17839,1.17897,1.1783,1.17886,12900
20260219,040000,1.17884,1.1792,1.17849,1.17899,26998
20260219,050000,1.17899,1.17952,1.17892,1.17944,31944
20260219,060000,1.17944,1.17956,1.17902,1.17909,26188
20260219,070000,1.17907,1.1793,1.17874,1.1791,27012
20260219,080000,1.17904,1.17917,1.17845,1.17894,24496
20260219,090000,1.17893,1.1793,1.17862,1.17914,23252
20260219,100000,1.17914,1.18009,1.17894,1.17983,31863
20260219,110000,1.17979,1.18036,1.17924,1.18004,41421
20260219,120000,1.18007,1.18053,1.17968,1.1801,53275
20260219,130000,1.18009,1.18075,1.17982,1.17996,47898
20260219,140000,1.17996,1.18031,1.17871,1.17889,48883
20260219,150000,1.17889,1.17904,1.17763,1.17805,45785
20260219,160000,1.17805,1.17809,1.17666,1.17693,53116
20260219,170000,1.17693,1.17699,1.17511,1.17653,82903
20260219,180000,1.17655,1.17664,1.17417,1.17514,103835
20260219,190000,1.17516,1.17755,1.17478,1.17629,128871
20260219,200000,1.17629,1.17706,1.17577,1.1761,86990
20260219,210000,1.1761,1.1768,1.17558,1.17656,63918
20260219,220000,1.17657,1.187,1.17643,1.17681,46867
20260219,230000,1.17681,1.1772,1.17588,1.17636,46541
20260220,000000,1.17636,1.1769,1.1763,1.17686,35593
20260220,010000,1.17687,1.1778,1.17675,1.17728,23636
20260220,020000,1.17725,1.17735,1.17677,1.17704,2843
20260220,030000,1.17708,1.17758,1.17678,1.17681,16761
20260220,040000,1.17681,1.17722,1.17663,1.17706,27969
20260220,050000,1.17704,1.17717,1.17548,1.17586,48230
20260220,060000,1.17586,1.176,1.1753,1.17544,36789
20260220,070000,1.17542,1.1759,1.17541,1.17567,21915
20260220,080000,1.17567,1.17598,1.17521,1.17528,19697
20260220,090000,1.17529,1.17568,1.17499,1.1755,26832
20260220,100000,1.17551,1.1757,1.17512,1.17548,31338
20260220,110000,1.17548,1.17628,1.17493,1.17512,54463
20260220,120000,1.17512,1.17636,1.1743,1.17604,68053
20260220,130000,1.17604,1.17681,1.1758,1.17666,54963
20260220,140000,1.17666,1.17687,1.1757,1.17635,47916
20260220,150000,1.17633,1.17691,1.17594,1.17675,38084
20260220,160000,1.17672,1.1771,1.17631,1.17656,47903
20260220,170000,1.17655,1.17838,1.17568,1.1769,90685
20260220,180000,1.17693,1.17705,1.17557,1.17678,88967
20260220,190000,1.17676,1.18075,1.17549,1.1788,238793
20260220,200000,1.17878,1.17984,1.17735,1.17799,124989
20260220,210000,1.17798,1.1785,1.1765,1.17799,98765
20260220,220000,1.17799,1.1799,1.17764,1.17856,125520
20260220,230000,1.17856,1.17896,1.17783,1.17808,61823
20260221,000000,1.17805,1.187,1.17772,1.1786,42461
20260221,010000,1.1786,1.17914,1.1779,1.17805,25021
20260221,020000,1.17805,1.17805,1.17805,1.17805,0
20260222,220000,1.1782,1.17884,1.1782,1.17884,24
20260223,000000,1.17883,1.17936,1.17874,1.17936,36
20260223,010000,1.1796,1.17962,1.17933,1.1795,56
20260223,020000,1.17951,1.17974,1.17894,1.17929,2826
20260223,030000,1.17925,1.18347,1.1791,1.18331,48457
20260223,040000,1.18331,1.18344,1.1822,1.18307,66969
20260223,050000,1.18307,1.18335,1.18203,1.18262,70922
20260223,060000,1.18262,1.18311,1.18229,1.18276,51104
20260223,070000,1.18276,1.18281,1.18163,1.18229,32683
20260223,080000,1.18234,1.1824,1.18177,1.18205,24799
20260223,090000,1.18205,1.18216,1.18147,1.18195,23321
20260223,100000,1.18196,1.18338,1.18163,1.18243,38037
20260223,110000,1.18242,1.18277,1.18183,1.1823,55128
20260223,120000,1.18231,1.1825,1.18069,1.181,70802
20260223,130000,1.181,1.18126,1.17999,1.18005,50047
20260223,140000,1.18006,1.18013,1.17948,1.17985,45992
20260223,150000,1.17985,1.1799,1.17805,1.17858,55462
20260223,160000,1.17858,1.17864,1.17742,1.17816,61980
20260223,170000,1.17816,1.1798,1.17779,1.17957,82116
20260223,180000,1.17957,1.18091,1.17938,1.18049,98139
20260223,190000,1.18049,1.181,1.17919,1.17947,108561
20260223,200000,1.17947,1.18062,1.17879,1.18037,96468
20260223,210000,1.18036,1.18087,1.17903,1.17986,65232
20260223,220000,1.17986,1.1801,1.17946,1.1798,46568
20260223,230000,1.1798,1.18005,1.1788,1.17914,40518
